CustomerTenure,TotalRevenue,OrderFrequency,TotalProductSubCategories,MostPurchasedCategory,AvgDaysBetweenOrders,RecencyRatio,ChurnLabel,Cluster,ClusterLabel
332,7.791547612231811,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
931,8.379449510979569,1.0986122886681098,3,1,830.0,0.1148335764855749,0,1,Loyal Customers
895,8.389037040545972,1.0986122886681098,5,1,789.0,0.1260573974283766,0,1,Loyal Customers
890,8.182914147987624,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
643,7.8015345178941935,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
29,3.217675104291682,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
241,4.007151350519723,0.6931471805599453,1,2,0.0,5.828945617610208,1,0,Dormant Customers
48,3.931629535067065,0.6931471805599453,1,2,0.0,5.828945617610208,0,0,Dormant Customers
902,8.182914147987624,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
310,2.7067159780890733,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
362,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
3,4.024994484087308,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
300,7.797307707266177,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
350,1.790091412127358,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
121,6.337674927998832,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
296,7.780745948460497,0.6931471805599453,2,2,0.0,5.828945617610208,1,2,At Risk High Spenders
289,7.776983752996558,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
92,6.318914058231408,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
274,7.776983752996558,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
84,3.93123722435195,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
111,6.420727558730606,0.6931471805599453,4,0,0.0,5.828945617610208,0,2,At Risk High Spenders
96,6.30988191392898,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
83,6.30988191392898,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
246,7.791547612231811,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
278,4.912507816098313,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
267,3.175132901920282,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
250,7.791547612231811,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
301,3.217675104291682,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
30,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
257,7.776983752996558,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
364,2.7713379403381286,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
266,7.799367998159342,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
252,7.791547612231811,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
256,7.791547612231811,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
66,6.405162340142623,0.6931471805599453,3,1,0.0,5.828945617610208,0,2,At Risk High Spenders
258,4.262257252536892,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
82,6.29340079438729,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
69,6.337674927998832,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
263,4.653579325195778,0.6931471805599453,3,2,0.0,5.828945617610208,1,0,Dormant Customers
260,7.797307707266177,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
248,7.799367998159342,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
264,7.776983752996558,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
271,7.803047068260234,0.6931471805599453,3,1,0.0,5.828945617610208,1,2,At Risk High Spenders
152,3.217675104291682,0.6931471805599453,2,2,0.0,5.828945617610208,0,0,Dormant Customers
248,3.93123722435195,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
40,3.931629535067065,0.6931471805599453,1,2,0.0,5.828945617610208,0,0,Dormant Customers
168,4.381776603418673,0.6931471805599453,2,2,0.0,5.828945617610208,0,0,Dormant Customers
300,3.6883793290722537,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
163,4.1661999993225285,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
902,8.182914147987624,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
203,4.007151350519723,0.6931471805599453,1,2,0.0,5.828945617610208,1,0,Dormant Customers
165,3.931629535067065,0.6931471805599453,1,2,0.0,5.828945617610208,0,0,Dormant Customers
74,4.007151350519723,0.6931471805599453,1,2,0.0,5.828945617610208,0,0,Dormant Customers
141,3.6883793290722537,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
162,3.891207865714226,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
318,5.1136731143844365,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
326,4.024994484087308,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
898,8.182914147987624,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
897,8.182914147987624,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
646,7.688254924188037,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
258,3.931629535067065,0.6931471805599453,1,2,0.0,5.828945617610208,1,0,Dormant Customers
188,3.7130841428107537,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
36,4.316954637930166,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
886,8.182914147987624,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
143,4.60487014097909,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
170,6.688142985431744,0.6931471805599453,3,2,0.0,5.828945617610208,0,2,At Risk High Spenders
40,6.318914058231408,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
33,6.30988191392898,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
32,6.356072937870839,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
60,6.3434585525281735,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
336,3.891207865714226,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
158,3.6883793290722537,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
187,3.6883793290722537,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
897,8.182914147987624,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
109,4.795625242678768,0.6931471805599453,2,2,0.0,5.828945617610208,0,0,Dormant Customers
904,8.182914147987624,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
149,4.1661999993225285,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
889,8.182914147987624,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
393,6.3434585525281735,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
389,6.445672199204137,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
117,7.78282810464001,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
89,7.776983752996558,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
76,7.805490925056515,0.6931471805599453,3,1,0.0,5.828945617610208,0,2,At Risk High Spenders
87,7.791130180094634,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
570,7.636472092529572,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
78,6.657163446708698,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
85,6.657163446708698,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
554,7.625642973424193,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
88,6.658806621485975,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
69,7.791547612231811,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
68,7.791547612231811,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
83,7.792984560203897,0.6931471805599453,3,0,0.0,5.828945617610208,0,2,At Risk High Spenders
46,7.792984560203897,0.6931471805599453,3,2,0.0,5.828945617610208,0,2,At Risk High Spenders
119,4.594715728084233,0.6931471805599453,3,0,0.0,5.828945617610208,0,0,Dormant Customers
89,6.657163446708698,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
220,3.7133281345162463,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
263,5.22294705952326,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
57,6.611166997059359,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
34,6.629799089754796,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
180,3.113070765971224,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
198,3.554776469590456,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
78,3.7133281345162463,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
278,3.2100368762009963,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
552,7.636472092529572,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
36,6.6998943511990845,0.6931471805599453,3,1,0.0,5.828945617610208,0,2,At Risk High Spenders
243,7.776983752996558,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
149,3.2100368762009963,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
228,3.2100368762009963,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
1105,8.1318218446912,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
320,3.3593331775634567,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
230,3.113070765971224,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
558,7.878602224129436,1.0986122886681098,3,1,199.0,1.0310541376566358,1,1,Loyal Customers
547,7.859447208167811,1.0986122886681098,2,1,226.0,0.8839138031493297,1,1,Loyal Customers
544,7.859447208167811,1.0986122886681098,2,1,222.0,0.8962718649834793,1,1,Loyal Customers
1004,8.281716397368136,1.0986122886681098,3,1,656.0,0.4255865113075535,1,1,Loyal Customers
51,7.780745948460497,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
364,3.2100368762009963,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
312,3.618188713491167,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
54,2.7067159780890733,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
267,3.618188713491167,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
538,7.625642973424193,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
1022,8.285379664244473,1.0986122886681098,3,1,668.0,0.4252285972266909,1,1,Loyal Customers
1024,8.278293664057244,1.0986122886681098,3,1,700.0,0.3803914705559507,1,1,Loyal Customers
998,8.29241330203083,1.0986122886681098,4,1,680.0,0.3836604781409509,1,1,Loyal Customers
371,7.110565502203407,0.6931471805599453,2,2,0.0,5.828945617610208,1,2,At Risk High Spenders
119,4.007151350519723,0.6931471805599453,1,2,0.0,5.828945617610208,0,0,Dormant Customers
980,8.292283080654308,1.0986122886681098,5,1,680.0,0.365459773494302,1,1,Loyal Customers
541,7.625642973424193,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
168,4.007151350519723,0.6931471805599453,1,2,0.0,5.828945617610208,0,0,Dormant Customers
180,4.248066578757805,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
215,7.80508335068893,0.6931471805599453,3,0,0.0,5.828945617610208,1,2,At Risk High Spenders
181,4.007151350519723,0.6931471805599453,1,2,0.0,5.828945617610208,1,0,Dormant Customers
291,3.618188713491167,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
976,8.1318218446912,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
348,7.110565502203407,0.6931471805599453,2,1,0.0,5.828945617610208,1,2,At Risk High Spenders
537,7.890911672101631,1.0986122886681098,4,1,225.0,0.8698976923041652,1,1,Loyal Customers
45,4.007151350519723,0.6931471805599453,1,2,0.0,5.828945617610208,0,0,Dormant Customers
526,7.636472092529572,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
544,7.625642973424193,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
198,3.3593331775634567,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
202,5.279491262297988,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
37,4.44229825301545,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
113,4.007151350519723,0.6931471805599453,1,2,0.0,5.828945617610208,0,0,Dormant Customers
134,4.007151350519723,0.6931471805599453,1,2,0.0,5.828945617610208,0,0,Dormant Customers
57,4.375505417683616,0.6931471805599453,2,2,0.0,5.828945617610208,0,0,Dormant Customers
106,4.158570534521372,0.6931471805599453,2,2,0.0,5.828945617610208,0,0,Dormant Customers
67,3.113070765971224,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
218,3.554776469590456,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
358,3.2100368762009963,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
108,3.2763897310688077,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
256,3.113070765971224,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
357,3.8910036382040714,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
47,4.118549250918918,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
157,3.4008639927609177,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
327,7.131570604605451,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
296,7.17649150699446,0.6931471805599453,4,1,0.0,5.828945617610208,1,2,At Risk High Spenders
298,7.162653278594396,0.6931471805599453,3,2,0.0,5.828945617610208,1,2,At Risk High Spenders
300,4.368941395125226,0.6931471805599453,3,0,0.0,5.828945617610208,1,0,Dormant Customers
281,4.248066578757805,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
273,3.4008639927609177,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
123,3.2763897310688077,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
262,3.554776469590456,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
207,3.2100368762009963,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
56,3.618188713491167,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
34,4.248066578757805,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
284,3.554776469590456,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
216,4.499587423413026,0.6931471805599453,2,0,0.0,5.828945617610208,1,0,Dormant Customers
112,3.2763897310688077,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
143,5.213739390072739,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
58,3.618188713491167,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
33,3.2100368762009963,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
1003,8.1318218446912,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
991,8.1318218446912,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
499,7.625642973424193,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
354,3.2763897310688077,0.6931471805599453,1,0,0.0,5.828945617610208,1,0,Dormant Customers
171,6.611166997059359,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
147,6.611166997059359,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
136,6.611166997059359,0.6931471805599453,1,1,0.0,5.828945617610208,0,2,At Risk High Spenders
123,6.623188349430501,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
142,6.6415998370746365,0.6931471805599453,3,2,0.0,5.828945617610208,0,2,At Risk High Spenders
138,6.629799089754796,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
136,6.6998943511990845,0.6931471805599453,3,1,0.0,5.828945617610208,0,2,At Risk High Spenders
131,6.6924930879937286,0.6931471805599453,3,1,0.0,5.828945617610208,0,2,At Risk High Spenders
144,6.623188349430501,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
101,6.657163446708698,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
120,6.752060073655893,0.6931471805599453,4,1,0.0,5.828945617610208,0,2,At Risk High Spenders
111,6.623188349430501,0.6931471805599453,2,0,0.0,5.828945617610208,0,2,At Risk High Spenders
105,6.629799089754796,0.6931471805599453,2,1,0.0,5.828945617610208,0,2,At Risk High Spenders
100,6.674965350616122,0.6931471805599453,3,0,0.0,5.828945617610208,0,2,At Risk High Spenders
958,8.124443893626152,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
969,8.124443893626152,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
238,7.795255513393029,0.6931471805599453,3,1,0.0,5.828945617610208,1,2,At Risk High Spenders
226,7.780745948460497,0.6931471805599453,2,2,0.0,5.828945617610208,1,2,At Risk High Spenders
54,4.118549250918918,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
7,3.2100368762009963,0.6931471805599453,1,0,0.0,5.828945617610208,0,0,Dormant Customers
149,4.499587423413026,0.6931471805599453,2,0,0.0,5.828945617610208,0,0,Dormant Customers
239,7.791547612231811,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
954,8.124443893626152,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
944,8.1318218446912,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
922,8.1318218446912,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
224,7.795255513393029,0.6931471805599453,3,1,0.0,5.828945617610208,1,2,At Risk High Spenders
216,7.78282810464001,0.6931471805599453,2,0,0.0,5.828945617610208,1,2,At Risk High Spenders
511,7.625642973424193,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
195,7.800994351165968,0.6931471805599453,4,1,0.0,5.828945617610208,1,2,At Risk High Spenders
899,8.124443893626152,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
497,7.625642973424193,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
506,7.625642973424193,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
1064,11.783746045377404,2.079441541679836,13,1,106.0,1.6132043952295172,1,3,High Value Customers
334,11.634166217162202,1.6094379124341005,18,0,91.0,0.506420330297677,0,3,High Value Customers
1064,13.160453367531206,2.5649493574615367,21,2,91.0,0.506420330297677,0,3,High Value Customers
1064,11.126412524458129,2.4849066497880004,9,1,100.0,0.4700036292457356,0,3,High Value Customers
334,12.306690461896398,1.6094379124341005,20,0,91.0,0.506420330297677,0,3,High Value Customers
1126,12.849123269168649,2.5649493574615367,19,1,91.0,0.845726768155021,0,3,High Value Customers
699,8.793062208670554,1.3862943611198906,4,3,90.0,1.91036521163582,1,1,Loyal Customers
1126,11.376775201523708,1.6094379124341005,6,2,91.0,2.3382067761165723,1,3,High Value Customers
608,11.850338979164963,1.9459101490553128,12,3,109.0,0.4385508326937167,0,3,High Value Customers
1095,8.64316061673081,1.6094379124341005,3,1,91.0,2.305876374078115,1,1,Loyal Customers
1064,9.694371097396836,2.302585092994046,4,3,125.0,0.3920420877760237,0,3,High Value Customers
365,8.123658156148503,1.3862943611198906,2,3,137.0,0.5093647031261141,0,1,Loyal Customers
334,11.464042150562449,1.6094379124341005,10,1,91.0,0.506420330297677,0,3,High Value Customers
1126,13.459984646969987,2.5649493574615367,18,2,91.0,0.845726768155021,0,3,High Value Customers
1064,8.552485525505542,2.19722457733622,3,1,143.0,0.3503613487815845,0,3,High Value Customers
699,12.367163422750291,2.19722457733622,16,3,91.0,0.506420330297677,0,3,High Value Customers
761,11.779885125558517,2.079441541679836,7,3,106.0,0.7615109233692122,0,3,High Value Customers
334,9.082521744675784,1.6094379124341005,8,1,91.0,0.506420330297677,0,1,Loyal Customers
396,7.045119566670477,1.6094379124341005,3,3,91.0,0.845726768155021,0,1,Loyal Customers
730,9.23393819037608,2.079441541679836,7,1,106.0,0.6197646346255253,0,3,High Value Customers
1064,11.976031288805048,1.6094379124341005,3,2,91.0,2.2713325494898697,1,3,High Value Customers
457,5.010841939410309,0.6931471805599453,1,3,0.0,5.828945617610208,1,0,Dormant Customers
365,10.240591657343728,1.6094379124341005,4,3,91.0,0.6931471805599453,0,3,High Value Customers
1095,13.008106820184173,2.19722457733622,16,1,91.0,1.795415780431162,1,3,High Value Customers
973,9.11377115491698,2.3978952727983707,5,1,101.0,0.4662838481428308,0,3,High Value Customers
1095,12.609974820561169,2.5649493574615367,14,1,91.0,0.6931471805599453,0,3,High Value Customers
1095,11.738929237596825,1.6094379124341005,5,0,91.0,2.305876374078115,1,3,High Value Customers
1095,11.882668210939883,2.4849066497880004,9,3,100.0,0.6471032420585384,0,3,High Value Customers
334,8.90090309518979,1.6094379124341005,3,1,91.0,0.506420330297677,0,1,Loyal Customers
730,12.177797324823706,1.6094379124341005,7,3,91.0,1.795415780431162,1,3,High Value Customers
334,8.895880116309396,1.6094379124341005,3,1,91.0,0.506420330297677,0,1,Loyal Customers
1095,12.57587673670762,2.19722457733622,6,3,117.0,1.203972804325836,1,3,High Value Customers
365,8.10316081383443,1.6094379124341005,2,3,91.0,0.6931471805599453,0,1,Loyal Customers
365,9.678736678921233,1.6094379124341005,7,3,91.0,0.6931471805599453,0,1,Loyal Customers
1064,9.42099187757498,1.791759469228055,3,3,251.0,0.2143399730472927,0,3,High Value Customers
365,9.992465727443417,1.6094379124341005,11,1,91.0,0.6931471805599453,0,3,High Value Customers
761,10.660815267648468,2.19722457733622,12,1,91.0,0.845726768155021,0,3,High Value Customers
1095,12.12728501212965,2.5649493574615367,17,1,91.0,0.6931471805599453,0,3,High Value Customers
1095,13.106973078565726,2.5649493574615367,21,2,91.0,0.6931471805599453,0,3,High Value Customers
1095,13.335241827423983,2.5649493574615367,22,2,91.0,0.6931471805599453,0,3,High Value Customers
365,12.10660425272883,1.6094379124341005,3,3,91.0,0.6931471805599453,0,3,High Value Customers
1064,12.474278762715157,1.6094379124341005,6,1,91.0,2.2713325494898697,1,3,High Value Customers
365,10.935444754164983,1.6094379124341005,11,1,91.0,0.6931471805599453,0,3,High Value Customers
334,9.798278181011009,1.6094379124341005,2,1,91.0,0.506420330297677,0,1,Loyal Customers
699,11.878338189970176,2.19722457733622,9,1,91.0,0.506420330297677,0,3,High Value Customers
334,9.149990612381666,1.6094379124341005,6,1,91.0,0.506420330297677,0,1,Loyal Customers
699,9.308992533859458,1.6094379124341005,4,3,91.0,1.7371833679914592,1,1,Loyal Customers
973,11.517877680066253,2.4849066497880004,10,1,91.0,0.506420330297677,0,3,High Value Customers
669,7.818713256966316,0.6931471805599453,1,1,0.0,5.828945617610208,1,2,At Risk High Spenders
1126,11.324753712100756,2.5649493574615367,14,1,91.0,0.845726768155021,0,3,High Value Customers
334,11.632067472361644,1.6094379124341005,15,1,91.0,0.506420330297677,0,3,High Value Customers
699,9.549885112191726,2.19722457733622,4,1,91.0,0.506420330297677,0,3,High Value Customers
608,6.882095053405275,1.3862943611198906,4,2,91.0,1.7371833679914592,1,1,Loyal Customers
334,8.009874743645664,1.3862943611198906,1,3,137.0,0.3632228029094727,0,1,Loyal Customers
365,11.118504825932598,1.6094379124341005,9,2,91.0,0.6931471805599453,0,3,High Value Customers
1095,11.001416729603294,2.5649493574615367,16,1,91.0,0.6931471805599453,0,3,High Value Customers
730,10.885142547504108,2.19722457733622,18,1,91.0,0.6931471805599453,0,3,High Value Customers
1003,8.288099975899351,1.791759469228055,5,3,114.0,1.7560413866258848,1,3,High Value Customers
365,8.595117620197282,1.6094379124341005,6,3,91.0,0.6931471805599453,0,1,Loyal Customers
730,12.559813036727787,2.19722457733622,11,3,91.0,0.6931471805599453,0,3,High Value Customers
730,10.990794490033888,2.19722457733622,18,2,91.0,0.6931471805599453,0,3,High Value Customers
487,5.523618588416046,0.6931471805599453,2,3,0.0,5.828945617610208,1,2,At Risk High Spenders
699,13.069812140087707,2.19722457733622,21,3,91.0,0.506420330297677,0,3,High Value Customers
365,8.09861791943665,1.3862943611198906,2,1,92.0,1.087683218135641,1,1,Loyal Customers
1095,8.420382113828133,1.6094379124341005,4,1,91.0,2.305876374078115,1,1,Loyal Customers
1126,12.265330859078237,2.19722457733622,14,2,91.0,1.848714362155472,1,3,High Value Customers
334,12.28605976573568,1.6094379124341005,18,3,91.0,0.506420330297677,0,3,High Value Customers
334,11.749531920919855,1.6094379124341005,20,0,91.0,0.506420330297677,0,3,High Value Customers
334,11.791652861091608,1.6094379124341005,15,3,91.0,0.506420330297677,0,3,High Value Customers
334,9.96390236410864,1.6094379124341005,7,1,91.0,0.506420330297677,0,3,High Value Customers
1003,9.616207699183398,2.19722457733622,9,1,91.0,1.6116333029975338,1,3,High Value Customers
1003,9.522119426006862,1.791759469228055,2,1,182.0,0.9162907318741552,1,3,High Value Customers
365,9.36540514817574,1.6094379124341005,4,1,91.0,0.6931471805599453,0,1,Loyal Customers
334,12.195022092520166,1.6094379124341005,15,3,91.0,0.506420330297677,0,3,High Value Customers
1095,10.731396799068902,2.302585092994046,7,1,91.0,1.6116333029975338,1,3,High Value Customers
699,13.002040622776256,2.19722457733622,27,3,91.0,0.506420330297677,0,3,High Value Customers
730,12.66452485017544,2.19722457733622,14,1,91.0,0.6931471805599453,0,3,High Value Customers
365,11.950068217983322,1.6094379124341005,5,1,91.0,0.6931471805599453,0,3,High Value Customers
1064,13.280251235815776,2.19722457733622,12,3,91.0,1.7371833679914592,1,3,High Value Customers
334,12.127236829020418,1.6094379124341005,14,0,91.0,0.506420330297677,0,3,High Value Customers
365,12.555837862018729,1.6094379124341005,7,3,91.0,0.6931471805599453,0,3,High Value Customers
1126,8.500966955202633,2.19722457733622,4,1,130.0,0.967276286606935,1,3,High Value Customers
1126,10.18715866683907,1.6094379124341005,2,2,91.0,2.3382067761165723,1,3,High Value Customers
